feature,importance
ECFP4_1291,0.0
ECFP4_174,0.0
ECFP4_2032,0.0
ECFP4_1396,0.0
ECFP4_388,0.0
ECFP4_2027,0.0
ECFP4_2040,0.0
ECFP4_2026,0.0
ECFP4_393,0.0
ECFP4_1281,0.0
ECFP4_396,0.0
ECFP4_2022,0.0
ECFP4_2021,0.0
ECFP4_398,0.0
ECFP4_406,0.0
ECFP4_1378,0.0
ECFP4_2043,0.0
ECFP4_176,0.0
ECFP4_1361,0.0
ECFP4_1343,0.0
ECFP4_342,0.0
ECFP4_1337,0.0
ECFP4_1355,0.0
ECFP4_353,0.0
ECFP4_1334,0.0
ECFP4_1358,0.0
ECFP4_1359,0.0
ECFP4_1332,0.0
ECFP4_1311,0.0
ECFP4_1324,0.0
ECFP4_1368,0.0
ECFP4_1369,0.0
ECFP4_1317,0.0
ECFP4_1316,0.0
ECFP4_1315,0.0
ECFP4_2046,0.0
ECFP4_367,0.0
ECFP4_1276,0.0
ECFP4_2015,0.0
ECFP4_1232,0.0
ECFP4_316,0.0
ECFP4_1432,0.0
ECFP4_1987,0.0
ECFP4_438,0.0
ECFP4_1433,0.0
ECFP4_439,0.0
ECFP4_1981,0.0
ECFP4_451,0.0
ECFP4_452,0.0
ECFP4_1977,0.0
ECFP4_436,0.0
ECFP4_1976,0.0
ECFP4_1237,0.0
ECFP4_1974,0.0
ECFP4_1973,0.0
ECFP4_1437,0.0
ECFP4_1438,0.0
ECFP4_1439,0.0
ECFP4_1968,0.0
ECFP4_1431,0.0
ECFP4_183,0.0
ECFP4_2014,0.0
ECFP4_420,0.0
ECFP4_2013,0.0
ECFP4_2012,0.0
ECFP4_414,0.0
ECFP4_1273,0.0
ECFP4_1270,0.0
ECFP4_415,0.0
ECFP4_1268,0.0
ECFP4_1265,0.0
ECFP4_422,0.0
ECFP4_1429,0.0
ECFP4_1263,0.0
ECFP4_1418,0.0
ECFP4_2001,0.0
ECFP4_1260,0.0
ECFP4_1251,0.0
ECFP4_1426,0.0
ECFP4_1995,0.0
ECFP4_1246,0.0
ECFP4_1889,0.0
ECFP4_1113,0.0
ECFP4_199,0.0
ECFP4_742,0.0
ECFP4_746,0.0
ECFP4_748,0.0
ECFP4_996,0.0
ECFP4_1749,0.0
ECFP4_271,0.0
ECFP4_990,0.0
ECFP4_986,0.0
ECFP4_1743,0.0
ECFP4_970,0.0
ECFP4_761,0.0
ECFP4_1606,0.0
ECFP4_765,0.0
ECFP4_1608,0.0
ECFP4_770,0.0
ECFP4_773,0.0
ECFP4_962,0.0
ECFP4_1730,0.0
ECFP4_954,0.0
ECFP4_1725,0.0
ECFP4_223,0.0
ECFP4_740,0.0
ECFP4_1886,0.0
ECFP4_1756,0.0
ECFP4_709,0.0
ECFP4_1779,0.0
ECFP4_1777,0.0
ECFP4_712,0.0
ECFP4_1030,0.0
ECFP4_1774,0.0
ECFP4_1583,0.0
ECFP4_1584,0.0
ECFP4_1770,0.0
ECFP4_1769,0.0
ECFP4_1585,0.0
ECFP4_720,0.0
ECFP4_1022,0.0
ECFP4_1016,0.0
ECFP4_1010,0.0
ECFP4_1006,0.0
ECFP4_1760,0.0
ECFP4_1758,0.0
ECFP4_738,0.0
ECFP4_952,0.0
ECFP4_1621,0.0
ECFP4_805,0.0
ECFP4_951,0.0
ECFP4_928,0.0
ECFP4_839,0.0
ECFP4_923,0.0
ECFP4_921,0.0
ECFP4_1688,0.0
ECFP4_919,0.0
ECFP4_918,0.0
ECFP4_853,0.0
ECFP4_1654,0.0
ECFP4_1656,0.0
ECFP4_862,0.0
ECFP4_907,0.0
ECFP4_1679,0.0
ECFP4_868,0.0
ECFP4_906,0.0
ECFP4_1676,0.0
ECFP4_1673,0.0
ECFP4_876,0.0
ECFP4_1663,0.0
ECFP4_929,0.0
ECFP4_930,0.0
ECFP4_1641,0.0
ECFP4_817,0.0
ECFP4_232,0.0
ECFP4_948,0.0
ECFP4_1625,0.0
ECFP4_943,0.0
ECFP4_1711,0.0
ECFP4_1710,0.0
ECFP4_1351,0.0
ECFP4_815,0.0
ECFP4_1706,0.0
ECFP4_1640,0.0
ECFP4_1705,0.0
ECFP4_1704,0.0
ECFP4_1633,0.0
ECFP4_1702,0.0
ECFP4_939,0.0
ECFP4_1635,0.0
ECFP4_1637,0.0
ECFP4_1639,0.0
ECFP4_1577,0.0
ECFP4_702,0.0
ECFP4_1044,0.0
ECFP4_616,0.0
ECFP4_1522,0.0
ECFP4_594,0.0
ECFP4_1859,0.0
ECFP4_1858,0.0
ECFP4_596,0.0
ECFP4_1103,0.0
ECFP4_1525,0.0
ECFP4_599,0.0
ECFP4_1526,0.0
ECFP4_602,0.0
ECFP4_1850,0.0
ECFP4_603,0.0
ECFP4_1847,0.0
ECFP4_1527,0.0
ECFP4_1528,0.0
ECFP4_1529,0.0
ECFP4_611,0.0
ECFP4_1531,0.0
ECFP4_1534,0.0
ECFP4_1862,0.0
ECFP4_1520,0.0
ECFP4_1864,0.0
ECFP4_574,0.0
ECFP4_1885,0.0
ECFP4_568,0.0
ECFP4_1130,0.0
ECFP4_200,0.0
ECFP4_1881,0.0
ECFP4_570,0.0
ECFP4_1125,0.0
ECFP4_572,0.0
ECFP4_297,0.0
ECFP4_1109,0.0
ECFP4_1124,0.0
ECFP4_1122,0.0
ECFP4_1872,0.0
ECFP4_1511,0.0
ECFP4_1870,0.0
ECFP4_1117,0.0
ECFP4_900,0.0
ECFP4_1867,0.0
ECFP4_1100,0.0
ECFP4_1095,0.0
ECFP4_1051,0.0
ECFP4_619,0.0
ECFP4_1559,0.0
ECFP4_1560,0.0
ECFP4_1804,0.0
ECFP4_1561,0.0
ECFP4_1802,0.0
ECFP4_1801,0.0
ECFP4_670,0.0
ECFP4_671,0.0
ECFP4_1798,0.0
ECFP4_1797,0.0
ECFP4_1073,0.0
ECFP4_1068,0.0
ECFP4_678,0.0
ECFP4_1067,0.0
ECFP4_686,0.0
ECFP4_1061,0.0
ECFP4_1569,0.0
ECFP4_1788,0.0
ECFP4_1786,0.0
ECFP4_663,0.0
ECFP4_1074,0.0
ECFP4_660,0.0
ECFP4_1827,0.0
ECFP4_1093,0.0
ECFP4_620,0.0
ECFP4_1092,0.0
ECFP4_1540,0.0
ECFP4_1541,0.0
ECFP4_622,0.0
ECFP4_1830,0.0
ECFP4_1545,0.0
ECFP4_639,0.0
ECFP4_1813,0.0
ECFP4_1079,0.0
ECFP4_1550,0.0
ECFP4_1551,0.0
ECFP4_1552,0.0
ECFP4_1076,0.0
ECFP4_1555,0.0
ECFP4_285,0.0
ECFP4_1556,0.0
ECFP4_1709,0.0
