feature,importance
ECFP4_1631,0.0005243278247456326
ECFP4_1912,0.0005239107423359959
ECFP4_84,0.0005235892116037566
ECFP4_323,0.0005219383462685082
ECFP4_454,0.00051925093399691
ECFP4_821,0.0005188789570433918
ECFP4_1586,0.0005187216821856396
ECFP4_1365,0.0005179349229844717
ECFP4_1989,0.0005178462813422235
ECFP4_786,0.0005177124179612318
ECFP4_564,0.0005176698035722308
ECFP4_1744,0.0005155319346595382
ECFP4_1190,0.0005147753800889293
ECFP4_1208,0.0005145206555378182
ECFP4_233,0.0005141594523213524
ECFP4_1581,0.0005141246138641434
ECFP4_1742,0.0005129736023300255
ECFP4_978,0.0005126313158361075
ECFP4_1328,0.0005120749836101087
ECFP4_1115,0.0005105000195837914
ECFP4_383,0.0005097607337857182
ECFP4_809,0.0005094071997228693
ECFP4_1713,0.000508052736192845
ECFP4_1891,0.0005077884907012313
ECFP4_811,0.0005075248521010206
ECFP4_245,0.0005067389430139323
ECFP4_2034,0.0005064527659020229
ECFP4_1482,0.0005051598590522545
ECFP4_569,0.000504128241584395
ECFP4_953,0.0005036601764895177
ECFP4_329,0.0005035359304578214
ECFP4_1290,0.0005026544365298321
ECFP4_857,0.0005017234022765322
ECFP4_1539,0.0004974914893036055
ECFP4_1506,0.000494264459268351
ECFP4_1261,0.000492744635714585
ECFP4_1825,0.0004924376072809152
ECFP4_679,0.0004920983282737505
ECFP4_666,0.0004896261295494358
ECFP4_864,0.000489292117978103
ECFP4_1134,0.0004889480102227617
ECFP4_1393,0.00048760304183677176
ECFP4_984,0.0004870911348259645
ECFP4_1366,0.0004869537876140818
ECFP4_1876,0.00048584904342024977
ECFP4_1420,0.00048579160525874483
ECFP4_489,0.00048538279924117213
ECFP4_1542,0.00048460360333926685
ECFP4_1279,0.00048405979364620687
ECFP4_2044,0.00048280349175187286
ECFP4_606,0.0004819881529560362
ECFP4_1268,0.00048190916636281684
ECFP4_733,0.00047863410178641363
ECFP4_1407,0.00047820493273676297
ECFP4_62,0.0004755805717078697
ECFP4_787,0.00047293027968404257
ECFP4_642,0.0004722916833626025
ECFP4_994,0.0004709301713223331
ECFP4_816,0.00047065890233287014
ECFP4_1994,0.0004693525811749067
ECFP4_1226,0.0004689671216362928
ECFP4_1009,0.0004686751989454087
ECFP4_1141,0.0004681972246121953
ECFP4_221,0.0004670514115165823
ECFP4_971,0.0004661945777487694
ECFP4_1249,0.0004659481902176998
ECFP4_934,0.00046590465613764997
ECFP4_280,0.00046357250640485635
ECFP4_521,0.00046087340468743237
ECFP4_1238,0.0004604290302296725
ECFP4_218,0.000459936897208579
ECFP4_1087,0.0004598927294959152
ECFP4_1287,0.00045973115377667207
ECFP4_1993,0.0004579224212200393
ECFP4_1449,0.0004519244758826093
ECFP4_1942,0.00045033079809301597
ECFP4_1459,0.0004500549683971408
ECFP4_652,0.00044906603248247165
ECFP4_936,0.00044794607653036945
ECFP4_1879,0.0004471374517780289
ECFP4_448,0.00044706426666507425
